input_data,target_data
*ু* ফ্রি,দুধ ফ্রি
দ*ধ বড়,দুধ বড়
দ-ু-ধ- -ব-ড়,দুধ বড়
দ/ু/ধ/ /ব/ড়,দুধ বড়
দু* *ড়,দুধ বড়
দ*ধ বের,দুধ বের
দ-ু-ধ- -ব-ে-র,দুধ বের
দ/ু/ধ/ /ব/ে/র,দুধ বের
দুধ*বের,দুধ বের
দুধে দ*ধে,দুধে দুধে
দ-ু-ধ-ে- -দ-ু-ধ-ে,দুধে দুধে
দ/ু/ধ/ে/ /দ/ু/ধ/ে,দুধে দুধে
*ুধ**দুধে,দুধে দুধে
দুধে*হাত,দুধে হাত
দ-ু-ধ-ে- -হ-া-ত,দুধে হাত
দ/ু/ধ/ে/ /হ/া/ত,দুধে হাত
**ধে হাত,দুধে হাত
দু*ের উপর,দুধের উপর
দ-ু-ধ-ে-র- -উ-প-র,দুধের উপর
দ/ু/ধ/ে/র/ /উ/প/র,দুধের উপর
*ু*ের উপর,দুধের উপর
দুধের*কেজি,দুধের কেজি
দ-ু-ধ-ে-র- -ক-ে-জ-ি,দুধের কেজি
দ/ু/ধ/ে/র/ /ক/ে/জ/ি,দুধের কেজি
দ***র*ক*জি,দুধের কেজি
দুধে* চিপা,দুধের চিপা
দ-ু-ধ-ে-র- -চ-ি-প-া,দুধের চিপা
দ/ু/ধ/ে/র/ /চ/ি/প/া,দুধের চিপা
দু*** *িপা,দুধের চিপা
দুধের*দাম,দুধের দাম
দ-ু-ধ-ে-র- -দ-া-ম,দুধের দাম
দ/ু/ধ/ে/র/ /দ/া/ম,দুধের দাম
দুধের*দাম,দুধের দাম
দুধের ফ*ক,দুধের ফাক
দ-ু-ধ-ে-র- -ফ-া-ক,দুধের ফাক
দ/ু/ধ/ে/র/ /ফ/া/ক,দুধের ফাক
*ুধের *া*,দুধের ফাক
দ*ধের ফ্যাক্টরি,দুধের ফ্যাক্টরি
দ-ু-ধ-ে-র- -ফ-্-য-া-ক-্-ট-র-ি,দুধের ফ্যাক্টরি
দ/ু/ধ/ে/র/ /ফ/্/য/া/ক/্/ট/র/ি,দুধের ফ্যাক্টরি
দুধের ফ্যাক*টরি,দুধের ফ্যাক্টরি
দুধের*বুটা,দুধের বুটা
দ-ু-ধ-ে-র- -ব-ু-ট-া,দুধের বুটা
দ/ু/ধ/ে/র/ /ব/ু/ট/া,দুধের বুটা
*ুধের বুট*,দুধের বুটা
দুধের ব্*বসা,দুধের ব্যবসা
দ-ু-ধ-ে-র- -ব-্-য-ব-স-া,দুধের ব্যবসা
দ/ু/ধ/ে/র/ /ব/্/য/ব/স/া,দুধের ব্যবসা
দু**র *্যব*া,দুধের ব্যবসা
দুধের *াইজ,দুধের সাইজ
দ-ু-ধ-ে-র- -স-া-ই-জ,দুধের সাইজ
দ/ু/ধ/ে/র/ /স/া/ই/জ,দুধের সাইজ
*ু**র স*ইজ,দুধের সাইজ
দুধ*ল গরু,দুধেল গরু
দ-ু-ধ-ে-ল- -গ-র-ু,দুধেল গরু
দ/ু/ধ/ে/ল/ /গ/র/ু,দুধেল গরু
দুধেল*গরু,দুধেল গরু
দ*ধেল গরুদের,দুধেল গরুদের
দ-ু-ধ-ে-ল- -গ-র-ু-দ-ে-র,দুধেল গরুদের
দ/ু/ধ/ে/ল/ /গ/র/ু/দ/ে/র,দুধেল গরুদের
*ুধেল গরুদের,দুধেল গরুদের
দ*ধেল গাই,দুধেল গাই
দ-ু-ধ-ে-ল- -গ-া-ই,দুধেল গাই
দ/ু/ধ/ে/ল/ /গ/া/ই,দুধেল গাই
দু**ল গ*ই,দুধেল গাই
দুধেল গ*ইদের,দুধেল গাইদের
দ-ু-ধ-ে-ল- -গ-া-ই-দ-ে-র,দুধেল গাইদের
দ/ু/ধ/ে/ল/ /গ/া/ই/দ/ে/র,দুধেল গাইদের
*ুধেল***ই*ে*,দুধেল গাইদের
দ*ধেল গাইরা,দুধেল গাইরা
দ-ু-ধ-ে-ল- -গ-া-ই-র-া,দুধেল গাইরা
দ/ু/ধ/ে/ল/ /গ/া/ই/র/া,দুধেল গাইরা
দু*েল গাইরা,দুধেল গাইরা
দুর* বাল,দুরু বাল
দ-ু-র-ু- -ব-া-ল,দুরু বাল
দ/ু/র/ু/ /ব/া/ল,দুরু বাল
দুরু*বাল,দুরু বাল
দুরু হা*া,দুরু হালা
দ-ু-র-ু- -হ-া-ল-া,দুরু হালা
দ/ু/র/ু/ /হ/া/ল/া,দুরু হালা
দুরু***লা,দুরু হালা
দুর*গন্ধ বের,দুর্গন্ধ বের
দ-ু-র-্-গ-ন-্-ধ- -ব-ে-র,দুর্গন্ধ বের
দ/ু/র/্/গ/ন/্/ধ/ /ব/ে/র,দুর্গন্ধ বের
*ুর্গ*্***ের,দুর্গন্ধ বের
দুর্গন্ধ য*ক্ত,দুর্গন্ধ যুক্ত
দ-ু-র-্-গ-ন-্-ধ- -য-ু-ক-্-ত,দুর্গন্ধ যুক্ত
দ/ু/র/্/গ/ন/্/ধ/ /য/ু/ক/্/ত,দুর্গন্ধ যুক্ত
*ু*্গ*্ধ*য***ত,দুর্গন্ধ যুক্ত
দূর*বাল,দূর বাল
দ-ূ-র- -ব-া-ল,দূর বাল
দ/ূ/র/ /ব/া/ল,দূর বাল
দূর ব*ল,দূর বাল
দেওয়া*বাগ* জাহেল,দেওয়া*বাগী জাহেল
দ-ে-ও-য়-া-*-ব-া-গ-ী- -জ-া-হ-ে-ল,দেওয়া*বাগী জাহেল
দ/ে/ও/য়/া/*/ব/া/গ/ী/ /জ/া/হ/ে/ল,দেওয়া*বাগী জাহেল
দেওয়**বাগ* *া*েল,দেওয়া*বাগী জাহেল
দেওয়া*বাগী নামক,দেওয়া*বাগী নামক
দ-ে-ও-য়-া-*-ব-া-গ-ী- -ন-া-ম-ক,দেওয়া*বাগী নামক
দ/ে/ও/য়/া/*/ব/া/গ/ী/ /ন/া/ম/ক,দেওয়া*বাগী নামক
দেওয়া*বা*ী ন*মক,দেওয়া*বাগী নামক
দে*ি বেবি,দেখি বেবি
দ-ে-খ-ি- -ব-ে-ব-ি,দেখি বেবি
দ/ে/খ/ি/ /ব/ে/ব/ি,দেখি বেবি
দ*খি বেব*,দেখি বেবি
দেশের হ*গা,দেশের হোগা
দ-ে-শ-ে-র- -হ-ো-গ-া,দেশের হোগা
দ/ে/শ/ে/র/ /হ/ো/গ/া,দেশের হোগা
দেশের হোগ*,দেশের হোগা
দেহব্*বসা করবে,দেহব্যবসা করবে
দ-ে-হ-ব-্-য-ব-স-া- -ক-র-ব-ে,দেহব্যবসা করবে
দ/ে/হ/ব/্/য/ব/স/া/ /ক/র/ব/ে,দেহব্যবসা করবে
*েহব্**সা*কর*ে,দেহব্যবসা করবে
দোজখের*আগুন,দোজখের আগুন
দ-ো-জ-খ-ে-র- -আ-গ-ু-ন,দোজখের আগুন
দ/ো/জ/খ/ে/র/ /আ/গ/ু/ন,দোজখের আগুন
দোজখের আ*ুন,দোজখের আগুন
ধইর* নিয়া,ধইরা নিয়া
ধ-ই-র-া- -ন-ি-য়-া,ধইরা নিয়া
ধ/ই/র/া/ /ন/ি/য়/া,ধইরা নিয়া
ধই*া নিয়া,ধইরা নিয়া
ধর্ম *্যবসায়ী,ধর্ম ব্যবসায়ী
ধ-র-্-ম- -ব-্-য-ব-স-া-য-়-ী,ধর্ম ব্যবসায়ী
ধ/র/্/ম/ /ব/্/য/ব/স/া/য/়/ী,ধর্ম ব্যবসায়ী
**্**ব্*বসায**,ধর্ম ব্যবসায়ী
ধর্ম ব্য*সায়ীদের,ধর্ম ব্যবসায়ীদের
ধ-র-্-ম- -ব-্-য-ব-স-া-য়-ী-দ-ে-র,ধর্ম ব্যবসায়ীদের
ধ/র/্/ম/ /ব/্/য/ব/স/া/য়/ী/দ/ে/র,ধর্ম ব্যবসায়ীদের
ধর্ম ব্*বসায়ীদের,ধর্ম ব্যবসায়ীদের
ধর্ম*ব্যবসায়ীরা,ধর্ম ব্যবসায়ীরা
ধ-র-্-ম- -ব-্-য-ব-স-া-য়-ী-র-া,ধর্ম ব্যবসায়ীরা
ধ/র/্/ম/ /ব/্/য/ব/স/া/য়/ী/র/া,ধর্ম ব্যবসায়ীরা
ধ*্ম ব্*বস*য়***,ধর্ম ব্যবসায়ীরা
ধর্ম ব্য*বসায়ী,ধর্ম ব্যাবসায়ী
ধ-র-্-ম- -ব-্-য-া-ব-স-া-য়-ী,ধর্ম ব্যাবসায়ী
ধ/র/্/ম/ /ব/্/য/া/ব/স/া/য়/ী,ধর্ম ব্যাবসায়ী
*র্ম ***াবস***,ধর্ম ব্যাবসায়ী
ধর্ম ব্য*বসায়ীদের,ধর্ম ব্যাবসায়ীদের
ধ-র-্-ম- -ব-্-য-া-ব-স-া-য়-ী-দ-ে-র,ধর্ম ব্যাবসায়ীদের
ধ/র/্/ম/ /ব/্/য/া/ব/স/া/য়/ী/দ/ে/র,ধর্ম ব্যাবসায়ীদের
**্* ব*যা**ায়ীদের,ধর্ম ব্যাবসায়ীদের
ধর্মান্ধ জঙ্গীরা*্ট্রে,ধর্মান্ধ জঙ্গীরাস্ট্রে
ধ-র-্-ম-া-ন-্-ধ- -জ-ঙ-্-গ-ী-র-া-স-্-ট-্-র-ে,ধর্মান্ধ জঙ্গীরাস্ট্রে
ধ/র/্/ম/া/ন/্/ধ/ /জ/ঙ/্/গ/ী/র/া/স/্/ট/্/র/ে,ধর্মান্ধ জঙ্গীরাস্ট্রে
ধর**ান*ধ জঙ**ীর*স*ট্রে,ধর্মান্ধ জঙ্গীরাস্ট্রে
ধর্ম*ন্ধ দল,ধর্মান্ধ দল
ধ-র-্-ম-া-ন-্-ধ- -দ-ল,ধর্মান্ধ দল
ধ/র/্/ম/া/ন/্/ধ/ /দ/ল,ধর্মান্ধ দল
ধর্মান*ধ*দল,ধর্মান্ধ দল
ধর্*ান্ধ বর্বর,ধর্মান্ধ বর্বর
ধ-র-্-ম-া-ন-্-ধ- -ব-র-্-ব-র,ধর্মান্ধ বর্বর
ধ/র/্/ম/া/ন/্/ধ/ /ব/র/্/ব/র,ধর্মান্ধ বর্বর
ধ*্মান্ধ বর্বর,ধর্মান্ধ বর্বর
ধর্মান্ধর *ল,ধর্মান্ধর দল
ধ-র-্-ম-া-ন-্-ধ-র- -দ-ল,ধর্মান্ধর দল
ধ/র/্/ম/া/ন/্/ধ/র/ /দ/ল,ধর্মান্ধর দল
*র্ম**্ধ* দল,ধর্মান্ধর দল
ধর্ষ* হোক,ধর্ষণ হোক
ধ-র-্-ষ-ণ- -হ-ো-ক,ধর্ষণ হোক
ধ/র/্/ষ/ণ/ /হ/ো/ক,ধর্ষণ হোক
*র্ষণ ***,ধর্ষণ হোক
ধর্*ন করা,ধর্ষন করা
ধ-র-্-ষ-ন- -ক-র-া,ধর্ষন করা
ধ/র/্/ষ/ন/ /ক/র/া,ধর্ষন করা
ধ*্ষন ***,ধর্ষন করা
ধর্ষ* করার,ধর্ষন করার
ধ-র-্-ষ-ন- -ক-র-া-র,ধর্ষন করার
ধ/র/্/ষ/ন/ /ক/র/া/র,ধর্ষন করার
ধর্*ন করার,ধর্ষন করার
ধর*ষন হবে,ধর্ষন হবে
ধ-র-্-ষ-ন- -হ-ব-ে,ধর্ষন হবে
ধ/র/্/ষ/ন/ /হ/ব/ে,ধর্ষন হবে
*র*ষন হবে,ধর্ষন হবে
ধান্*া করছে,ধান্দা করছে
ধ-া-ন-্-দ-া- -ক-র-ছ-ে,ধান্দা করছে
ধ/া/ন/্/দ/া/ /ক/র/ছ/ে,ধান্দা করছে
ধান্দা ক*ছে,ধান্দা করছে
ধান্দা *াকি,ধান্দা নাকি
ধ-া-ন-্-দ-া- -ন-া-ক-ি,ধান্দা নাকি
ধ/া/ন/্/দ/া/ /ন/া/ক/ি,ধান্দা নাকি
ধান্দা ন*কি,ধান্দা নাকি
ধান্দা*বাজার,ধান্দা বাজার
ধ-া-ন-্-দ-া- -ব-া-জ-া-র,ধান্দা বাজার
ধ/া/ন/্/দ/া/ /ব/া/জ/া/র,ধান্দা বাজার
*া*্*া*বাজ**,ধান্দা বাজার
ধান্*া বাজি,ধান্দা বাজি
ধ-া-ন-্-দ-া- -ব-া-জ-ি,ধান্দা বাজি
ধ/া/ন/্/দ/া/ /ব/া/জ/ি,ধান্দা বাজি
ধা*্দা বাজি,ধান্দা বাজি
ধু* মাগী,ধুর মাগী
ধ-ু-র- -ম-া-গ-ী,ধুর মাগী
ধ/ু/র/ /ম/া/গ/ী,ধুর মাগী
ধু* *াগ*,ধুর মাগী
ধুর মিয*া,ধুর মিয়া
ধ-ু-র- -ম-ি-য-়-া,ধুর মিয়া
ধ/ু/র/ /ম/ি/য/়/া,ধুর মিয়া
ধ*র মিয়া,ধুর মিয়া
ধু* সালা,ধুর সালা
ধ-ু-র- -স-া-ল-া,ধুর সালা
ধ/ু/র/ /স/া/ল/া,ধুর সালা
ধু**স*ল*,ধুর সালা
ধুর*হালা,ধুর হালা
ধ-ু-র- -হ-া-ল-া,ধুর হালা
ধ/ু/র/ /হ/া/ল/া,ধুর হালা
ধুর হা**,ধুর হালা
ধোন চা*া,ধোন চাটা
ধ-ো-ন- -চ-া-ট-া,ধোন চাটা
ধ/ো/ন/ /চ/া/ট/া,ধোন চাটা
ধ*ন *া**,ধোন চাটা
নটি *ালি,নটি সালি
ন-ট-ি- -স-া-ল-ি,নটি সালি
ন/ট/ি/ /স/া/ল/ি,নটি সালি
নটি সা**,নটি সালি
নপুংস* করে,নপুংসক করে
ন-প-ু-ং-স-ক- -ক-র-ে,নপুংসক করে
ন/প/ু/ং/স/ক/ /ক/র/ে,নপুংসক করে
ন*ুংস* করে,নপুংসক করে
নপুং*ক হয়ে,নপুংসক হয়ে
ন-প-ু-ং-স-ক- -হ-য়-ে,নপুংসক হয়ে
ন/প/ু/ং/স/ক/ /হ/য়/ে,নপুংসক হয়ে
*প***ক *য়ে,নপুংসক হয়ে
নব্য চ*তনা,নব্য চেতনা
ন-ব-্-য- -চ-ে-ত-ন-া,নব্য চেতনা
ন/ব/্/য/ /চ/ে/ত/ন/া,নব্য চেতনা
নব্* ****া,নব্য চেতনা
নব্য জেএ*বি,নব্য জেএমবি
ন-ব-্-য- -জ-ে-এ-ম-ব-ি,নব্য জেএমবি
ন/ব/্/য/ /জ/ে/এ/ম/ব/ি,নব্য জেএমবি
নব্য *ে*মবি,নব্য জেএমবি
নব্য *াজাকার,নব্য রাজাকার
